X,Y,z,Date,Location,Violation,Owed,Amount,Unnamed: 8,Unnamed: 9,Unnamed: 10
-8475090.076,5318437.53587528,24451057,2024-12-02 11:47:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120109
-8475090.076,5318437.53587528,24451058,2024-12-02 11:48:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.1330295,43.042464,120169
-8475090.076,5318437.53587528,24451059,2024-12-02 11:48:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.1330295,43.042464,120170
-8475429.1,5318301.67143071,24392405,2024-12-02 13:58:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.136075,43.041572,120124
-8475367.318,5318300.60523772,24392406,2024-12-02 14:02:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.13552,43.041565,120125
-8475356.52,5318305.1746371,24392407,2024-12-02 14:04:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.135423,43.041595,120126
-8475348.95,5318306.08851724,24392408,2024-12-02 14:07:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.135355,43.041601,120127
-8475300.192,5318306.2408306,24392409,2024-12-02 14:08:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.134917,43.041602,120128
-8475300.192,5318306.2408306,24392410,2024-12-02 14:08:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.134917,43.041602,120129
-8475300.192,5318306.2408306,24392411,2024-12-02 14:08:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.134917,43.041602,120130
-8475090.076,5318437.53587528,24451061,2024-12-02 15:06:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120172
-8475090.076,5318437.53587528,24451060,2024-12-02 15:06:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120305
-8475090.076,5318437.53587528,24451062,2024-12-02 15:10:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120173
-8475090.076,5318437.53587528,24451063,2024-12-02 15:10:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120175
-8475090.076,5318437.53587528,24451064,2024-12-02 15:11:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120178
-8475090.076,5318437.53587528,24451065,2024-12-02 15:11:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120179
-8475090.076,5318437.53587528,24451066,2024-12-02 15:13:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120180
-8475090.076,5318437.53587528,24451067,2024-12-02 15:13:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.1330295,43.042464,120181
-8475090.076,5318437.53587528,24451068,2024-12-02 15:14:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120182
-8475090.076,5318437.53587528,24451069,2024-12-02 15:14:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120183
-8475090.076,5318437.53587528,24451070,2024-12-02 15:15:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120184
-8475090.076,5318437.53587528,24451071,2024-12-02 15:15:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120185
-8475090.076,5318437.53587528,24451072,2024-12-02 15:17:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120186
-8475090.076,5318437.53587528,24451073,2024-12-02 15:17:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120187
-8475090.076,5318437.53587528,24451074,2024-12-02 15:18:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,60,-76.1330295,43.042464,120257
-8475090.076,5318437.53587528,24451075,2024-12-02 15:18:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,60,-76.1330295,43.042464,120258
-8474845.118,5318847.4258942,456501D,2024-12-03 01:45:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,121133
-8474845.118,5318847.4258942,456502D,2024-12-03 01:51:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,121137
-8474780.998,5318789.84828439,456503D,2024-12-03 01:55:00+00:00,207 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130253,43.044777,121180
-8474845.118,5318847.4258942,456504D,2024-12-03 01:59:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,121182
-8474845.118,5318847.4258942,456505D,2024-12-03 02:04:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,121183
-8474845.118,5318847.4258942,456506D,2024-12-03 02:09:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,121184
-8474991.503,5318725.56893805,24451076,2024-12-03 10:14:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132144,43.044355,120264
-8474991.503,5318725.56893805,24451077,2024-12-03 10:14:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132144,43.044355,120266
-8474991.503,5318725.56893805,24451078,2024-12-03 10:15:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132144,43.044355,120268
-8474991.503,5318725.56893805,24451079,2024-12-03 10:15:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132144,43.044355,120269
-8474991.503,5318725.56893805,24451080,2024-12-03 10:16:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132144,43.044355,120363
-8474991.503,5318725.56893805,24451081,2024-12-03 10:16:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132144,43.044355,120364
-8475060.966,5318409.05291887,24451082,2024-12-03 13:13:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132768,43.042277,120365
-8475060.966,5318409.05291887,24451083,2024-12-03 13:13:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132768,43.042277,120367
-8475090.076,5318437.53587528,24451084,2024-12-03 13:14:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.1330295,43.042464,120366
-8475090.076,5318437.53587528,24451085,2024-12-03 13:14:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.1330295,43.042464,120368
-8475090.076,5318437.53587528,24451086,2024-12-03 13:15:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120369
-8475090.076,5318437.53587528,24451087,2024-12-03 13:15:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120371
-8475090.076,5318437.53587528,24451088,2024-12-03 13:17:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120372
-8475090.076,5318437.53587528,24451089,2024-12-03 13:17:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120373
-8475090.076,5318437.53587528,24451090,2024-12-03 13:18:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120374
-8475090.076,5318437.53587528,24451091,2024-12-03 13:18:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120375
-8475090.076,5318437.53587528,24451092,2024-12-03 13:19:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120376
-8475090.076,5318437.53587528,24451093,2024-12-03 13:19:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120377
-8475090.076,5318437.53587528,24451094,2024-12-03 13:20:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120379
-8475090.076,5318437.53587528,24451095,2024-12-03 13:20:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120380
-8475107.108,5318278.51983894,24451096,2024-12-03 13:22:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120381
-8475107.108,5318278.51983894,24460455,2024-12-03 13:24:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120382
-8475107.108,5318278.51983894,24460456,2024-12-03 13:24:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.1331825,43.04142,120383
-8475107.108,5318278.51983894,24451097,2024-12-03 13:24:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120390
-8475107.108,5318278.51983894,24460457,2024-12-03 13:26:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120384
-8475107.108,5318278.51983894,24451098,2024-12-03 13:26:00+00:00,300 walnut pl,PRKD 12 IN FROM CURB/ALL CO15-301,Issued,25,-76.1331825,43.04142,120391
-8475107.108,5318278.51983894,24451099,2024-12-03 13:26:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120392
-8475107.108,5318278.51983894,24460458,2024-12-03 13:27:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120386
-8475107.108,5318278.51983894,24451100,2024-12-03 13:27:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120393
-8475107.108,5318278.51983894,24460459,2024-12-03 13:28:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120388
-8475107.108,5318278.51983894,24451101,2024-12-03 13:28:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120394
-8475107.108,5318278.51983894,24460460,2024-12-03 13:29:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120389
-8475107.108,5318278.51983894,24451102,2024-12-03 13:29:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120395
-8475107.108,5318278.51983894,24460461,2024-12-03 13:31:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,120396
-8475107.108,5318278.51983894,24460462,2024-12-03 13:31:00+00:00,300 walnut pl,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,25,-76.1331825,43.04142,120397
-8474999.295,5318740.34400932,24451116,2024-12-04 11:03:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132214,43.044452,120601
-8474999.295,5318740.34400932,24451117,2024-12-04 11:03:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132214,43.044452,120603
-8475090.076,5318437.53587528,24451118,2024-12-04 11:08:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1330295,43.042464,120609
-8475090.076,5318437.53587528,24451119,2024-12-04 11:09:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1330295,43.042464,120610
-8475090.076,5318437.53587528,24451120,2024-12-04 11:11:00+00:00,200 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1330295,43.042464,120611
-8475090.076,5318437.53587528,24451121,2024-12-04 11:12:00+00:00,200 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1330295,43.042464,120637
-8475090.076,5318437.53587528,24451122,2024-12-04 11:13:00+00:00,200 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1330295,43.042464,120638
-8475090.076,5318437.53587528,24451123,2024-12-04 11:14:00+00:00,200 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1330295,43.042464,120639
-8475090.076,5318437.53587528,24451124,2024-12-04 11:14:00+00:00,200 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1330295,43.042464,120640
-8475107.108,5318278.51983894,24451125,2024-12-04 11:17:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120617
-8475107.108,5318278.51983894,24451126,2024-12-04 11:19:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120618
-8475453.479,5318306.85008409,24392484,2024-12-04 11:20:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.136294,43.041606,120621
-8475107.108,5318278.51983894,24451127,2024-12-04 11:21:00+00:00,300 walnut pl,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,25,-76.1331825,43.04142,120619
-8475107.108,5318278.51983894,24451128,2024-12-04 11:21:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120630
-8475377.002,5318303.80381705,24392485,2024-12-04 11:26:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.135607,43.041586,120628
-8475355.74,5318302.1283706,24392486,2024-12-04 11:28:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.135416,43.041575,120629
-8475336.482,5318299.0821051,24392487,2024-12-04 11:30:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.135243,43.041555,120631
-8475336.482,5318299.0821051,24392488,2024-12-04 11:30:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.135243,43.041555,120632
-8475324.905,5318298.92979185,24392489,2024-12-04 11:33:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.135139,43.041554,120634
-8475283.16,5318306.2408306,24392490,2024-12-04 11:35:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.134764,43.041602,120635
-8475138.667,5318341.72991249,24460470,2024-12-04 13:08:00+00:00,200 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.133466,43.041835,120649
-8475145.013,5318300.14829791,24460471,2024-12-04 13:11:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133523,43.041562,120650
-8475183.974,5318349.95486916,24460472,2024-12-04 13:13:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133873,43.041889,120651
-8475234.625,5318320.86292527,24460473,2024-12-04 13:15:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.134328,43.041698,120654
-8475185.533,5318312.48568074,24460474,2024-12-04 13:17:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133887,43.041643,120655
-8475185.533,5318312.48568074,24460475,2024-12-04 13:17:00+00:00,200 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,25,-76.133887,43.041643,120656
-8475166.609,5318301.82374401,24460476,2024-12-04 13:19:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133717,43.041573,120657
-8475166.275,5318328.32629491,24460477,2024-12-04 13:20:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133714,43.041747,120658
-8475128.76,5318288.11555751,24460478,2024-12-04 13:21:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133377,43.041483,120659
-8475139.001,5318298.7774786,24460479,2024-12-04 13:23:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133469,43.041553,120660
-8475113.732,5318304.8700104,24460480,2024-12-04 13:24:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133242,43.041593,120661
-8475082.006,5318280.49990704,24460481,2024-12-04 13:26:00+00:00,200 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,25,-76.132957,43.041433,120663
-8475103.157,5318292.68495077,24460482,2024-12-04 13:27:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133147,43.041513,120664
-8475107.108,5318278.51983894,24460484,2024-12-04 13:30:00+00:00,300 walnut pl,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,60,-76.1331825,43.04142,120668
-8475107.108,5318278.51983894,24460483,2024-12-04 13:30:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120669
-8475107.108,5318278.51983894,24460485,2024-12-04 13:30:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120670
-8475107.108,5318278.51983894,24460486,2024-12-04 13:32:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120672
-8475107.108,5318278.51983894,24460487,2024-12-04 13:36:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.1331825,43.04142,120676
-8475107.108,5318278.51983894,24460488,2024-12-04 13:36:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.1331825,43.04142,120677
-8475107.108,5318278.51983894,24460489,2024-12-04 13:36:00+00:00,300 walnut pl,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,25,-76.1331825,43.04142,120679
-8475107.108,5318278.51983894,24460490,2024-12-04 13:38:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.1331825,43.04142,120680
-8475107.108,5318278.51983894,24460491,2024-12-04 13:38:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120681
-8475107.108,5318278.51983894,24460492,2024-12-04 13:40:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120682
-8475107.108,5318278.51983894,24460493,2024-12-04 13:41:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120683
-8475107.108,5318278.51983894,24460494,2024-12-04 13:43:00+00:00,300 walnut pl,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,120685
-8475107.108,5318278.51983894,24460495,2024-12-04 13:45:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120688
-8475107.108,5318278.51983894,24460496,2024-12-04 13:47:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120690
-8475107.108,5318278.51983894,24460497,2024-12-04 13:48:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,120691
-8474979.369,5318732.57566997,24451129,2024-12-05 10:31:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132035,43.044401,120839
-8474979.369,5318732.57566997,24451130,2024-12-05 10:31:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132035,43.044401,120840
-8474993.062,5318755.72838671,24451131,2024-12-05 10:32:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132158,43.044553,120842
-8474993.062,5318755.72838671,24451132,2024-12-05 10:32:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132158,43.044553,120843
-8474989.611,5318765.01995364,24451133,2024-12-05 10:33:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132127,43.044614,120845
-8474989.611,5318765.01995364,24451134,2024-12-05 10:33:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132127,43.044614,120846
-8474740.144,5317665.17585777,24470208,2024-12-05 12:42:00+00:00,700 comstock ave,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Issued,60,-76.129886,43.037393,120912
-8475474.073,5318320.25367087,24392551,2024-12-05 14:14:00+00:00,100 marshall st,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,60,-76.136479,43.041694,120945
-8475449.471,5318300.45292445,24392552,2024-12-05 14:16:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.136258,43.041564,120947
-8475449.471,5318300.45292445,24392553,2024-12-05 14:16:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.136258,43.041564,120948
-8474845.118,5318847.4258942,24470212,2024-12-05 17:05:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,120981
-8474845.118,5318847.4258942,24480254,2024-12-05 17:09:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,120982
-8474845.118,5318847.4258942,24470213,2024-12-05 17:09:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,120983
-8474907.735,5318643.16407213,24470214,2024-12-05 17:20:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1313915,43.043814,120984
-8474907.735,5318643.16407213,24480255,2024-12-05 17:20:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1313915,43.043814,120985
-8474907.735,5318643.16407213,24470215,2024-12-05 17:22:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1313915,43.043814,120986
-8474907.735,5318643.16407213,24480256,2024-12-05 17:22:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1313915,43.043814,120987
-8474907.735,5318643.16407213,24480257,2024-12-05 17:24:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.1313915,43.043814,120988
-8474907.735,5318643.16407213,24470216,2024-12-05 17:24:00+00:00,300 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1313915,43.043814,120989
-8474826.862,5318972.33092347,24480258,2024-12-05 17:31:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130665,43.045975,120990
-8474829.867,5318959.84034541,24470217,2024-12-05 17:32:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130692,43.045893,120991
-8474826.528,5318994.57028671,24480259,2024-12-05 17:32:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130662,43.046121,120993
-8474829.867,5318959.84034541,24470218,2024-12-05 17:34:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130692,43.045893,120992
